2.103143666666666689e-01
6.508854833333332923e-01
5.816142166666666835e-01
5.868706666666666516e-01
4.964565833333333122e-01
7.206831166666666233e-01
2.298295999999999950e-01
8.079187333333333054e-01
5.579653333333333132e-01
1.276139416666666637e+00
1.352334816666666661e+00
2.445524333333333189e-01
1.313633783333333360e+00
1.139400916666666541e+00
1.564177433333333367e+00
1.183336866666666820e+00
1.793753833333333381e+00
1.374255216666666835e+00
1.896308666666666753e-01
1.063972150000000116e+00
1.396041599999999994e+00
8.265839833333333830e-01
1.737914299999999912e+00
7.373651500000000247e-01
7.748352666666666888e-01
1.083871666666666789e+00
9.021644500000000066e-01
5.509806666666665631e-01
9.002507166666666727e-01
1.820575616666666674e+00
7.067479333333334113e-01
1.218535533333333420e+00
1.092234433333333365e+00
2.001020416666666524e+00
1.705135216666666675e+00
6.765529499999999308e-01
1.717466516666666498e+00
1.477017833333333363e-01
1.214135416666666689e+00
9.101344833333333550e-01
2.025455083333333128e+00
2.053099833333333457e+00
1.017066233333333347e+00
1.130851100000000109e+00
1.090369816666666658e+00
1.393805149999999937e+00
6.041654666666665952e-01
7.029496500000000925e-01
1.182367649999999992e+00
1.874537733333333289e+00
1.300534866666666733e+00
9.726003166666666866e-01
3.098689500000000319e-01
1.394183550000000160e+00
7.726519666666666897e-01
7.753516333333333455e-01
1.828283066666666734e+00
7.410212499999999647e-01
1.451498333333333335e+00
6.093694166666666634e-01
4.621194666666666451e-01
1.043314933333333361e+00
1.397344883333333287e+00
1.232610549999999972e+00
1.616497166666666541e+00
1.181044666666666521e+00
1.171960749999999996e+00
1.634220750000000111e+00
1.273896866666666794e+00
1.556121183333333269e+00
8.395994833333333407e-01
8.917376666666666507e-01
1.490038500000000043e+00
7.840634833333334219e-01
1.690679333333333367e-01
1.377084199999999869e+00
2.002473066666666579e+00
2.182548166666666567e-01
1.100492933333333534e+00
1.247716316666666492e+00
8.258812166666665844e-01
1.030522466666666581e+00
2.052669499999999925e+00
7.188336166666666749e-01
